TIMESTAMP;PORTFOLIO;ΚΩΔΙΚΟΣ ΕΔΡΕΘ;ΕΝΕΡΓΕΙΑ (kWh);Μήνας;datetime
13/02/2026 20:00;GREEN_VALUE_BZ01_NDR_MS_N;18062;0.0;2026-02;2026-02-13 20:00:00
13/02/2026 20:15;GREEN_VALUE_BZ01_NDR_MS_N;18062;0.0;2026-02;2026-02-13 20:15:00
13/02/2026 20:30;GREEN_VALUE_BZ01_NDR_MS_N;18062;0.0;2026-02;2026-02-13 20:30:00
13/02/2026 20:45;GREEN_VALUE_BZ01_NDR_MS_N;18062;0.0;2026-02;2026-02-13 20:45:00
13/02/2026 21:00;GREEN_VALUE_BZ01_NDR_MS_N;18062;0.0;2026-02;2026-02-13 21:00:00
13/02/2026 21:15;GREEN_VALUE_BZ01_NDR_MS_N;18062;0.0;2026-02;2026-02-13 21:15:00
13/02/2026 21:30;GREEN_VALUE_BZ01_NDR_MS_N;18062;0.0;2026-02;2026-02-13 21:30:00
13/02/2026 21:45;GREEN_VALUE_BZ01_NDR_MS_N;18062;0.0;2026-02;2026-02-13 21:45:00
13/02/2026 22:00;GREEN_VALUE_BZ01_NDR_MS_N;18062;0.0;2026-02;2026-02-13 22:00:00
13/02/2026 22:15;GREEN_VALUE_BZ01_NDR_MS_N;18062;0.0;2026-02;2026-02-13 22:15:00
13/02/2026 22:30;GREEN_VALUE_BZ01_NDR_MS_N;18062;0.0;2026-02;2026-02-13 22:30:00
13/02/2026 22:45;GREEN_VALUE_BZ01_NDR_MS_N;18062;0.0;2026-02;2026-02-13 22:45:00
13/02/2026 23:00;GREEN_VALUE_BZ01_NDR_MS_N;18062;0.0;2026-02;2026-02-13 23:00:00
13/02/2026 23:15;GREEN_VALUE_BZ01_NDR_MS_N;18062;0.0;2026-02;2026-02-13 23:15:00
13/02/2026 23:30;GREEN_VALUE_BZ01_NDR_MS_N;18062;0.0;2026-02;2026-02-13 23:30:00
13/02/2026 23:45;GREEN_VALUE_BZ01_NDR_MS_N;18062;0.0;2026-02;2026-02-13 23:45:00
14/02/2026 00:00;GREEN_VALUE_BZ01_NDR_MS_N;18062;0.0;2026-02;2026-02-14 00:00:00
14/02/2026 00:15;GREEN_VALUE_BZ01_NDR_MS_N;18062;0.0;2026-02;2026-02-14 00:15:00
14/02/2026 00:30;GREEN_VALUE_BZ01_NDR_MS_N;18062;0.0;2026-02;2026-02-14 00:30:00
14/02/2026 00:45;GREEN_VALUE_BZ01_NDR_MS_N;18062;0.0;2026-02;2026-02-14 00:45:00
14/02/2026 01:00;GREEN_VALUE_BZ01_NDR_MS_N;18062;0.0;2026-02;2026-02-14 01:00:00
14/02/2026 01:15;GREEN_VALUE_BZ01_NDR_MS_N;18062;0.0;2026-02;2026-02-14 01:15:00
14/02/2026 01:30;GREEN_VALUE_BZ01_NDR_MS_N;18062;0.0;2026-02;2026-02-14 01:30:00
14/02/2026 01:45;GREEN_VALUE_BZ01_NDR_MS_N;18062;0.0;2026-02;2026-02-14 01:45:00
14/02/2026 02:00;GREEN_VALUE_BZ01_NDR_MS_N;18062;0.0;2026-02;2026-02-14 02:00:00
14/02/2026 02:15;GREEN_VALUE_BZ01_NDR_MS_N;18062;0.0;2026-02;2026-02-14 02:15:00
14/02/2026 02:30;GREEN_VALUE_BZ01_NDR_MS_N;18062;0.0;2026-02;2026-02-14 02:30:00
14/02/2026 02:45;GREEN_VALUE_BZ01_NDR_MS_N;18062;0.0;2026-02;2026-02-14 02:45:00
14/02/2026 03:00;GREEN_VALUE_BZ01_NDR_MS_N;18062;0.0;2026-02;2026-02-14 03:00:00
14/02/2026 03:15;GREEN_VALUE_BZ01_NDR_MS_N;18062;0.0;2026-02;2026-02-14 03:15:00
14/02/2026 03:30;GREEN_VALUE_BZ01_NDR_MS_N;18062;0.0;2026-02;2026-02-14 03:30:00
14/02/2026 03:45;GREEN_VALUE_BZ01_NDR_MS_N;18062;0.0;2026-02;2026-02-14 03:45:00
14/02/2026 04:00;GREEN_VALUE_BZ01_NDR_MS_N;18062;0.0;2026-02;2026-02-14 04:00:00
14/02/2026 04:15;GREEN_VALUE_BZ01_NDR_MS_N;18062;0.0;2026-02;2026-02-14 04:15:00
14/02/2026 04:30;GREEN_VALUE_BZ01_NDR_MS_N;18062;0.0;2026-02;2026-02-14 04:30:00
14/02/2026 04:45;GREEN_VALUE_BZ01_NDR_MS_N;18062;0.0;2026-02;2026-02-14 04:45:00
14/02/2026 05:00;GREEN_VALUE_BZ01_NDR_MS_N;18062;0.0;2026-02;2026-02-14 05:00:00
14/02/2026 05:15;GREEN_VALUE_BZ01_NDR_MS_N;18062;0.0;2026-02;2026-02-14 05:15:00
14/02/2026 05:30;GREEN_VALUE_BZ01_NDR_MS_N;18062;0.0;2026-02;2026-02-14 05:30:00
14/02/2026 05:45;GREEN_VALUE_BZ01_NDR_MS_N;18062;0.0;2026-02;2026-02-14 05:45:00
14/02/2026 06:00;GREEN_VALUE_BZ01_NDR_MS_N;18062;0.0;2026-02;2026-02-14 06:00:00
14/02/2026 06:15;GREEN_VALUE_BZ01_NDR_MS_N;18062;0.0;2026-02;2026-02-14 06:15:00
14/02/2026 06:30;GREEN_VALUE_BZ01_NDR_MS_N;18062;0.0;2026-02;2026-02-14 06:30:00
14/02/2026 06:45;GREEN_VALUE_BZ01_NDR_MS_N;18062;0.0;2026-02;2026-02-14 06:45:00
14/02/2026 07:00;GREEN_VALUE_BZ01_NDR_MS_N;18062;0.0;2026-02;2026-02-14 07:00:00
14/02/2026 07:15;GREEN_VALUE_BZ01_NDR_MS_N;18062;0.0;2026-02;2026-02-14 07:15:00
14/02/2026 07:30;GREEN_VALUE_BZ01_NDR_MS_N;18062;0.2;2026-02;2026-02-14 07:30:00
14/02/2026 07:45;GREEN_VALUE_BZ01_NDR_MS_N;18062;1.0;2026-02;2026-02-14 07:45:00
14/02/2026 08:00;GREEN_VALUE_BZ01_NDR_MS_N;18062;1.86;2026-02;2026-02-14 08:00:00
14/02/2026 08:15;GREEN_VALUE_BZ01_NDR_MS_N;18062;13.08;2026-02;2026-02-14 08:15:00
14/02/2026 08:30;GREEN_VALUE_BZ01_NDR_MS_N;18062;31.16;2026-02;2026-02-14 08:30:00
14/02/2026 08:45;GREEN_VALUE_BZ01_NDR_MS_N;18062;40.2;2026-02;2026-02-14 08:45:00
14/02/2026 09:00;GREEN_VALUE_BZ01_NDR_MS_N;18062;48.38;2026-02;2026-02-14 09:00:00
14/02/2026 09:15;GREEN_VALUE_BZ01_NDR_MS_N;18062;53.78;2026-02;2026-02-14 09:15:00
14/02/2026 09:30;GREEN_VALUE_BZ01_NDR_MS_N;18062;59.86;2026-02;2026-02-14 09:30:00
14/02/2026 09:45;GREEN_VALUE_BZ01_NDR_MS_N;18062;65.68;2026-02;2026-02-14 09:45:00
14/02/2026 10:00;GREEN_VALUE_BZ01_NDR_MS_N;18062;70.88;2026-02;2026-02-14 10:00:00
14/02/2026 10:15;GREEN_VALUE_BZ01_NDR_MS_N;18062;76.24;2026-02;2026-02-14 10:15:00
14/02/2026 10:30;GREEN_VALUE_BZ01_NDR_MS_N;18062;81.24;2026-02;2026-02-14 10:30:00
14/02/2026 10:45;GREEN_VALUE_BZ01_NDR_MS_N;18062;84.6;2026-02;2026-02-14 10:45:00
14/02/2026 11:00;GREEN_VALUE_BZ01_NDR_MS_N;18062;85.96;2026-02;2026-02-14 11:00:00
14/02/2026 11:15;GREEN_VALUE_BZ01_NDR_MS_N;18062;87.96;2026-02;2026-02-14 11:15:00
14/02/2026 11:30;GREEN_VALUE_BZ01_NDR_MS_N;18062;85.32;2026-02;2026-02-14 11:30:00
14/02/2026 11:45;GREEN_VALUE_BZ01_NDR_MS_N;18062;93.14;2026-02;2026-02-14 11:45:00
14/02/2026 12:00;GREEN_VALUE_BZ01_NDR_MS_N;18062;94.9;2026-02;2026-02-14 12:00:00
14/02/2026 12:15;GREEN_VALUE_BZ01_NDR_MS_N;18062;95.88;2026-02;2026-02-14 12:15:00
14/02/2026 12:30;GREEN_VALUE_BZ01_NDR_MS_N;18062;94.36;2026-02;2026-02-14 12:30:00
14/02/2026 12:45;GREEN_VALUE_BZ01_NDR_MS_N;18062;91.64;2026-02;2026-02-14 12:45:00
14/02/2026 13:00;GREEN_VALUE_BZ01_NDR_MS_N;18062;91.14;2026-02;2026-02-14 13:00:00
14/02/2026 13:15;GREEN_VALUE_BZ01_NDR_MS_N;18062;89.54;2026-02;2026-02-14 13:15:00
14/02/2026 13:30;GREEN_VALUE_BZ01_NDR_MS_N;18062;88.18;2026-02;2026-02-14 13:30:00
14/02/2026 13:45;GREEN_VALUE_BZ01_NDR_MS_N;18062;86.06;2026-02;2026-02-14 13:45:00
14/02/2026 14:00;GREEN_VALUE_BZ01_NDR_MS_N;18062;84.04;2026-02;2026-02-14 14:00:00
14/02/2026 14:15;GREEN_VALUE_BZ01_NDR_MS_N;18062;81.1;2026-02;2026-02-14 14:15:00
14/02/2026 14:30;GREEN_VALUE_BZ01_NDR_MS_N;18062;76.36;2026-02;2026-02-14 14:30:00
14/02/2026 14:45;GREEN_VALUE_BZ01_NDR_MS_N;18062;74.12;2026-02;2026-02-14 14:45:00
14/02/2026 15:00;GREEN_VALUE_BZ01_NDR_MS_N;18062;68.44;2026-02;2026-02-14 15:00:00
14/02/2026 15:15;GREEN_VALUE_BZ01_NDR_MS_N;18062;62.86;2026-02;2026-02-14 15:15:00
14/02/2026 15:30;GREEN_VALUE_BZ01_NDR_MS_N;18062;56.96;2026-02;2026-02-14 15:30:00
14/02/2026 15:45;GREEN_VALUE_BZ01_NDR_MS_N;18062;51.56;2026-02;2026-02-14 15:45:00
14/02/2026 16:00;GREEN_VALUE_BZ01_NDR_MS_N;18062;46.66;2026-02;2026-02-14 16:00:00
14/02/2026 16:15;GREEN_VALUE_BZ01_NDR_MS_N;18062;41.44;2026-02;2026-02-14 16:15:00
14/02/2026 16:30;GREEN_VALUE_BZ01_NDR_MS_N;18062;34.1;2026-02;2026-02-14 16:30:00
14/02/2026 16:45;GREEN_VALUE_BZ01_NDR_MS_N;18062;22.8;2026-02;2026-02-14 16:45:00
14/02/2026 17:00;GREEN_VALUE_BZ01_NDR_MS_N;18062;13.34;2026-02;2026-02-14 17:00:00
14/02/2026 17:15;GREEN_VALUE_BZ01_NDR_MS_N;18062;5.74;2026-02;2026-02-14 17:15:00
14/02/2026 17:30;GREEN_VALUE_BZ01_NDR_MS_N;18062;3.52;2026-02;2026-02-14 17:30:00
14/02/2026 17:45;GREEN_VALUE_BZ01_NDR_MS_N;18062;2.74;2026-02;2026-02-14 17:45:00
14/02/2026 18:00;GREEN_VALUE_BZ01_NDR_MS_N;18062;0.8;2026-02;2026-02-14 18:00:00
14/02/2026 18:15;GREEN_VALUE_BZ01_NDR_MS_N;18062;0.04;2026-02;2026-02-14 18:15:00
14/02/2026 18:30;GREEN_VALUE_BZ01_NDR_MS_N;18062;0.0;2026-02;2026-02-14 18:30:00
14/02/2026 18:45;GREEN_VALUE_BZ01_NDR_MS_N;18062;0.0;2026-02;2026-02-14 18:45:00
14/02/2026 19:00;GREEN_VALUE_BZ01_NDR_MS_N;18062;0.0;2026-02;2026-02-14 19:00:00
14/02/2026 19:15;GREEN_VALUE_BZ01_NDR_MS_N;18062;0.0;2026-02;2026-02-14 19:15:00
14/02/2026 19:30;GREEN_VALUE_BZ01_NDR_MS_N;18062;0.0;2026-02;2026-02-14 19:30:00
14/02/2026 19:45;GREEN_VALUE_BZ01_NDR_MS_N;18062;0.0;2026-02;2026-02-14 19:45:00
14/02/2026 20:00;GREEN_VALUE_BZ01_NDR_MS_N;18062;0.0;2026-02;2026-02-14 20:00:00
14/02/2026 20:15;GREEN_VALUE_BZ01_NDR_MS_N;18062;0.0;2026-02;2026-02-14 20:15:00
14/02/2026 20:30;GREEN_VALUE_BZ01_NDR_MS_N;18062;0.0;2026-02;2026-02-14 20:30:00
14/02/2026 20:45;GREEN_VALUE_BZ01_NDR_MS_N;18062;0.0;2026-02;2026-02-14 20:45:00
14/02/2026 21:00;GREEN_VALUE_BZ01_NDR_MS_N;18062;0.0;2026-02;2026-02-14 21:00:00
14/02/2026 21:15;GREEN_VALUE_BZ01_NDR_MS_N;18062;0.0;2026-02;2026-02-14 21:15:00
14/02/2026 21:30;GREEN_VALUE_BZ01_NDR_MS_N;18062;0.0;2026-02;2026-02-14 21:30:00
14/02/2026 21:45;GREEN_VALUE_BZ01_NDR_MS_N;18062;0.0;2026-02;2026-02-14 21:45:00
14/02/2026 22:00;GREEN_VALUE_BZ01_NDR_MS_N;18062;0.0;2026-02;2026-02-14 22:00:00
14/02/2026 22:15;GREEN_VALUE_BZ01_NDR_MS_N;18062;0.0;2026-02;2026-02-14 22:15:00
14/02/2026 22:30;GREEN_VALUE_BZ01_NDR_MS_N;18062;0.0;2026-02;2026-02-14 22:30:00
14/02/2026 22:45;GREEN_VALUE_BZ01_NDR_MS_N;18062;0.0;2026-02;2026-02-14 22:45:00
14/02/2026 23:00;GREEN_VALUE_BZ01_NDR_MS_N;18062;0.0;2026-02;2026-02-14 23:00:00
14/02/2026 23:15;GREEN_VALUE_BZ01_NDR_MS_N;18062;0.0;2026-02;2026-02-14 23:15:00
14/02/2026 23:30;GREEN_VALUE_BZ01_NDR_MS_N;18062;0.0;2026-02;2026-02-14 23:30:00
14/02/2026 23:45;GREEN_VALUE_BZ01_NDR_MS_N;18062;0.0;2026-02;2026-02-14 23:45:00
15/02/2026 00:00;GREEN_VALUE_BZ01_NDR_MS_N;18062;0.0;2026-02;2026-02-15 00:00:00
15/02/2026 00:15;GREEN_VALUE_BZ01_NDR_MS_N;18062;0.0;2026-02;2026-02-15 00:15:00
15/02/2026 00:30;GREEN_VALUE_BZ01_NDR_MS_N;18062;0.0;2026-02;2026-02-15 00:30:00
15/02/2026 00:45;GREEN_VALUE_BZ01_NDR_MS_N;18062;0.0;2026-02;2026-02-15 00:45:00
15/02/2026 01:00;GREEN_VALUE_BZ01_NDR_MS_N;18062;0.0;2026-02;2026-02-15 01:00:00
15/02/2026 01:15;GREEN_VALUE_BZ01_NDR_MS_N;18062;0.0;2026-02;2026-02-15 01:15:00
15/02/2026 01:30;GREEN_VALUE_BZ01_NDR_MS_N;18062;0.0;2026-02;2026-02-15 01:30:00
15/02/2026 01:45;GREEN_VALUE_BZ01_NDR_MS_N;18062;0.0;2026-02;2026-02-15 01:45:00
15/02/2026 02:00;GREEN_VALUE_BZ01_NDR_MS_N;18062;0.0;2026-02;2026-02-15 02:00:00
15/02/2026 02:15;GREEN_VALUE_BZ01_NDR_MS_N;18062;0.0;2026-02;2026-02-15 02:15:00
15/02/2026 02:30;GREEN_VALUE_BZ01_NDR_MS_N;18062;0.0;2026-02;2026-02-15 02:30:00
15/02/2026 02:45;GREEN_VALUE_BZ01_NDR_MS_N;18062;0.0;2026-02;2026-02-15 02:45:00
15/02/2026 03:00;GREEN_VALUE_BZ01_NDR_MS_N;18062;0.0;2026-02;2026-02-15 03:00:00
15/02/2026 03:15;GREEN_VALUE_BZ01_NDR_MS_N;18062;0.0;2026-02;2026-02-15 03:15:00
15/02/2026 03:30;GREEN_VALUE_BZ01_NDR_MS_N;18062;0.0;2026-02;2026-02-15 03:30:00
15/02/2026 03:45;GREEN_VALUE_BZ01_NDR_MS_N;18062;0.0;2026-02;2026-02-15 03:45:00
15/02/2026 04:00;GREEN_VALUE_BZ01_NDR_MS_N;18062;0.0;2026-02;2026-02-15 04:00:00
15/02/2026 04:15;GREEN_VALUE_BZ01_NDR_MS_N;18062;0.0;2026-02;2026-02-15 04:15:00
15/02/2026 04:30;GREEN_VALUE_BZ01_NDR_MS_N;18062;0.0;2026-02;2026-02-15 04:30:00
15/02/2026 04:45;GREEN_VALUE_BZ01_NDR_MS_N;18062;0.0;2026-02;2026-02-15 04:45:00
15/02/2026 05:00;GREEN_VALUE_BZ01_NDR_MS_N;18062;0.0;2026-02;2026-02-15 05:00:00
15/02/2026 05:15;GREEN_VALUE_BZ01_NDR_MS_N;18062;0.0;2026-02;2026-02-15 05:15:00
15/02/2026 05:30;GREEN_VALUE_BZ01_NDR_MS_N;18062;0.0;2026-02;2026-02-15 05:30:00
15/02/2026 05:45;GREEN_VALUE_BZ01_NDR_MS_N;18062;0.0;2026-02;2026-02-15 05:45:00
15/02/2026 06:00;GREEN_VALUE_BZ01_NDR_MS_N;18062;0.0;2026-02;2026-02-15 06:00:00
15/02/2026 06:15;GREEN_VALUE_BZ01_NDR_MS_N;18062;0.0;2026-02;2026-02-15 06:15:00
15/02/2026 06:30;GREEN_VALUE_BZ01_NDR_MS_N;18062;0.0;2026-02;2026-02-15 06:30:00
15/02/2026 06:45;GREEN_VALUE_BZ01_NDR_MS_N;18062;0.0;2026-02;2026-02-15 06:45:00
15/02/2026 07:00;GREEN_VALUE_BZ01_NDR_MS_N;18062;0.0;2026-02;2026-02-15 07:00:00
15/02/2026 07:15;GREEN_VALUE_BZ01_NDR_MS_N;18062;0.0;2026-02;2026-02-15 07:15:00
15/02/2026 07:30;GREEN_VALUE_BZ01_NDR_MS_N;18062;0.0;2026-02;2026-02-15 07:30:00
15/02/2026 07:45;GREEN_VALUE_BZ01_NDR_MS_N;18062;0.66;2026-02;2026-02-15 07:45:00
15/02/2026 08:00;GREEN_VALUE_BZ01_NDR_MS_N;18062;1.8;2026-02;2026-02-15 08:00:00
15/02/2026 08:15;GREEN_VALUE_BZ01_NDR_MS_N;18062;1.84;2026-02;2026-02-15 08:15:00
15/02/2026 08:30;GREEN_VALUE_BZ01_NDR_MS_N;18062;6.62;2026-02;2026-02-15 08:30:00
15/02/2026 08:45;GREEN_VALUE_BZ01_NDR_MS_N;18062;11.18;2026-02;2026-02-15 08:45:00
15/02/2026 09:00;GREEN_VALUE_BZ01_NDR_MS_N;18062;10.48;2026-02;2026-02-15 09:00:00
15/02/2026 09:15;GREEN_VALUE_BZ01_NDR_MS_N;18062;8.82;2026-02;2026-02-15 09:15:00
15/02/2026 09:30;GREEN_VALUE_BZ01_NDR_MS_N;18062;13.58;2026-02;2026-02-15 09:30:00
15/02/2026 09:45;GREEN_VALUE_BZ01_NDR_MS_N;18062;13.5;2026-02;2026-02-15 09:45:00
15/02/2026 10:00;GREEN_VALUE_BZ01_NDR_MS_N;18062;20.72;2026-02;2026-02-15 10:00:00
15/02/2026 10:15;GREEN_VALUE_BZ01_NDR_MS_N;18062;20.68;2026-02;2026-02-15 10:15:00
15/02/2026 10:30;GREEN_VALUE_BZ01_NDR_MS_N;18062;21.38;2026-02;2026-02-15 10:30:00
15/02/2026 10:45;GREEN_VALUE_BZ01_NDR_MS_N;18062;25.36;2026-02;2026-02-15 10:45:00
15/02/2026 11:00;GREEN_VALUE_BZ01_NDR_MS_N;18062;33.26;2026-02;2026-02-15 11:00:00
15/02/2026 11:15;GREEN_VALUE_BZ01_NDR_MS_N;18062;35.14;2026-02;2026-02-15 11:15:00
15/02/2026 11:30;GREEN_VALUE_BZ01_NDR_MS_N;18062;43.1;2026-02;2026-02-15 11:30:00
15/02/2026 11:45;GREEN_VALUE_BZ01_NDR_MS_N;18062;38.54;2026-02;2026-02-15 11:45:00
15/02/2026 12:00;GREEN_VALUE_BZ01_NDR_MS_N;18062;13.9;2026-02;2026-02-15 12:00:00
15/02/2026 12:15;GREEN_VALUE_BZ01_NDR_MS_N;18062;6.64;2026-02;2026-02-15 12:15:00
15/02/2026 12:30;GREEN_VALUE_BZ01_NDR_MS_N;18062;23.9;2026-02;2026-02-15 12:30:00
15/02/2026 12:45;GREEN_VALUE_BZ01_NDR_MS_N;18062;64.48;2026-02;2026-02-15 12:45:00
15/02/2026 13:00;GREEN_VALUE_BZ01_NDR_MS_N;18062;69.06;2026-02;2026-02-15 13:00:00
15/02/2026 13:15;GREEN_VALUE_BZ01_NDR_MS_N;18062;70.94;2026-02;2026-02-15 13:15:00
15/02/2026 13:30;GREEN_VALUE_BZ01_NDR_MS_N;18062;75.94;2026-02;2026-02-15 13:30:00
15/02/2026 13:45;GREEN_VALUE_BZ01_NDR_MS_N;18062;78.96;2026-02;2026-02-15 13:45:00
15/02/2026 14:00;GREEN_VALUE_BZ01_NDR_MS_N;18062;77.14;2026-02;2026-02-15 14:00:00
15/02/2026 14:15;GREEN_VALUE_BZ01_NDR_MS_N;18062;78.22;2026-02;2026-02-15 14:15:00
15/02/2026 14:30;GREEN_VALUE_BZ01_NDR_MS_N;18062;76.82;2026-02;2026-02-15 14:30:00
15/02/2026 14:45;GREEN_VALUE_BZ01_NDR_MS_N;18062;67.54;2026-02;2026-02-15 14:45:00
15/02/2026 15:00;GREEN_VALUE_BZ01_NDR_MS_N;18062;51.0;2026-02;2026-02-15 15:00:00
15/02/2026 15:15;GREEN_VALUE_BZ01_NDR_MS_N;18062;64.52;2026-02;2026-02-15 15:15:00
15/02/2026 15:30;GREEN_VALUE_BZ01_NDR_MS_N;18062;49.6;2026-02;2026-02-15 15:30:00
15/02/2026 15:45;GREEN_VALUE_BZ01_NDR_MS_N;18062;58.42;2026-02;2026-02-15 15:45:00
15/02/2026 16:00;GREEN_VALUE_BZ01_NDR_MS_N;18062;43.02;2026-02;2026-02-15 16:00:00
15/02/2026 16:15;GREEN_VALUE_BZ01_NDR_MS_N;18062;45.42;2026-02;2026-02-15 16:15:00
15/02/2026 16:30;GREEN_VALUE_BZ01_NDR_MS_N;18062;34.7;2026-02;2026-02-15 16:30:00
15/02/2026 16:45;GREEN_VALUE_BZ01_NDR_MS_N;18062;15.12;2026-02;2026-02-15 16:45:00
15/02/2026 17:00;GREEN_VALUE_BZ01_NDR_MS_N;18062;3.68;2026-02;2026-02-15 17:00:00
15/02/2026 17:15;GREEN_VALUE_BZ01_NDR_MS_N;18062;2.94;2026-02;2026-02-15 17:15:00
15/02/2026 17:30;GREEN_VALUE_BZ01_NDR_MS_N;18062;1.88;2026-02;2026-02-15 17:30:00
15/02/2026 17:45;GREEN_VALUE_BZ01_NDR_MS_N;18062;1.26;2026-02;2026-02-15 17:45:00
15/02/2026 18:00;GREEN_VALUE_BZ01_NDR_MS_N;18062;0.54;2026-02;2026-02-15 18:00:00
15/02/2026 18:15;GREEN_VALUE_BZ01_NDR_MS_N;18062;0.02;2026-02;2026-02-15 18:15:00
15/02/2026 18:30;GREEN_VALUE_BZ01_NDR_MS_N;18062;0.0;2026-02;2026-02-15 18:30:00
15/02/2026 18:45;GREEN_VALUE_BZ01_NDR_MS_N;18062;0.0;2026-02;2026-02-15 18:45:00
15/02/2026 19:00;GREEN_VALUE_BZ01_NDR_MS_N;18062;0.0;2026-02;2026-02-15 19:00:00
15/02/2026 19:15;GREEN_VALUE_BZ01_NDR_MS_N;18062;0.0;2026-02;2026-02-15 19:15:00
15/02/2026 19:30;GREEN_VALUE_BZ01_NDR_MS_N;18062;0.0;2026-02;2026-02-15 19:30:00
15/02/2026 19:45;GREEN_VALUE_BZ01_NDR_MS_N;18062;0.0;2026-02;2026-02-15 19:45:00
15/02/2026 20:00;GREEN_VALUE_BZ01_NDR_MS_N;18062;0.0;2026-02;2026-02-15 20:00:00
15/02/2026 20:15;GREEN_VALUE_BZ01_NDR_MS_N;18062;0.0;2026-02;2026-02-15 20:15:00
15/02/2026 20:30;GREEN_VALUE_BZ01_NDR_MS_N;18062;0.0;2026-02;2026-02-15 20:30:00
15/02/2026 20:45;GREEN_VALUE_BZ01_NDR_MS_N;18062;0.0;2026-02;2026-02-15 20:45:00
15/02/2026 21:00;GREEN_VALUE_BZ01_NDR_MS_N;18062;0.0;2026-02;2026-02-15 21:00:00
15/02/2026 21:15;GREEN_VALUE_BZ01_NDR_MS_N;18062;0.0;2026-02;2026-02-15 21:15:00
15/02/2026 21:30;GREEN_VALUE_BZ01_NDR_MS_N;18062;0.0;2026-02;2026-02-15 21:30:00
15/02/2026 21:45;GREEN_VALUE_BZ01_NDR_MS_N;18062;0.0;2026-02;2026-02-15 21:45:00
15/02/2026 22:00;GREEN_VALUE_BZ01_NDR_MS_N;18062;0.0;2026-02;2026-02-15 22:00:00
15/02/2026 22:15;GREEN_VALUE_BZ01_NDR_MS_N;18062;0.0;2026-02;2026-02-15 22:15:00
15/02/2026 22:30;GREEN_VALUE_BZ01_NDR_MS_N;18062;0.0;2026-02;2026-02-15 22:30:00
15/02/2026 22:45;GREEN_VALUE_BZ01_NDR_MS_N;18062;0.0;2026-02;2026-02-15 22:45:00
15/02/2026 23:00;GREEN_VALUE_BZ01_NDR_MS_N;18062;0.0;2026-02;2026-02-15 23:00:00
15/02/2026 23:15;GREEN_VALUE_BZ01_NDR_MS_N;18062;0.0;2026-02;2026-02-15 23:15:00
15/02/2026 23:30;GREEN_VALUE_BZ01_NDR_MS_N;18062;0.0;2026-02;2026-02-15 23:30:00
15/02/2026 23:45;GREEN_VALUE_BZ01_NDR_MS_N;18062;0.0;2026-02;2026-02-15 23:45:00
16/02/2026 00:00;GREEN_VALUE_BZ01_NDR_MS_N;18062;0.0;2026-02;2026-02-16 00:00:00
16/02/2026 00:15;GREEN_VALUE_BZ01_NDR_MS_N;18062;0.0;2026-02;2026-02-16 00:15:00
16/02/2026 00:30;GREEN_VALUE_BZ01_NDR_MS_N;18062;0.0;2026-02;2026-02-16 00:30:00
16/02/2026 00:45;GREEN_VALUE_BZ01_NDR_MS_N;18062;0.0;2026-02;2026-02-16 00:45:00
16/02/2026 01:00;GREEN_VALUE_BZ01_NDR_MS_N;18062;0.0;2026-02;2026-02-16 01:00:00
16/02/2026 01:15;GREEN_VALUE_BZ01_NDR_MS_N;18062;0.0;2026-02;2026-02-16 01:15:00
16/02/2026 01:30;GREEN_VALUE_BZ01_NDR_MS_N;18062;0.0;2026-02;2026-02-16 01:30:00
16/02/2026 01:45;GREEN_VALUE_BZ01_NDR_MS_N;18062;0.0;2026-02;2026-02-16 01:45:00
16/02/2026 02:00;GREEN_VALUE_BZ01_NDR_MS_N;18062;0.0;2026-02;2026-02-16 02:00:00
16/02/2026 02:15;GREEN_VALUE_BZ01_NDR_MS_N;18062;0.0;2026-02;2026-02-16 02:15:00
16/02/2026 02:30;GREEN_VALUE_BZ01_NDR_MS_N;18062;0.0;2026-02;2026-02-16 02:30:00
16/02/2026 02:45;GREEN_VALUE_BZ01_NDR_MS_N;18062;0.0;2026-02;2026-02-16 02:45:00
16/02/2026 03:00;GREEN_VALUE_BZ01_NDR_MS_N;18062;0.0;2026-02;2026-02-16 03:00:00
16/02/2026 03:15;GREEN_VALUE_BZ01_NDR_MS_N;18062;0.0;2026-02;2026-02-16 03:15:00
16/02/2026 03:30;GREEN_VALUE_BZ01_NDR_MS_N;18062;0.0;2026-02;2026-02-16 03:30:00
16/02/2026 03:45;GREEN_VALUE_BZ01_NDR_MS_N;18062;0.0;2026-02;2026-02-16 03:45:00
16/02/2026 04:00;GREEN_VALUE_BZ01_NDR_MS_N;18062;0.0;2026-02;2026-02-16 04:00:00
16/02/2026 04:15;GREEN_VALUE_BZ01_NDR_MS_N;18062;0.0;2026-02;2026-02-16 04:15:00
16/02/2026 04:30;GREEN_VALUE_BZ01_NDR_MS_N;18062;0.0;2026-02;2026-02-16 04:30:00
16/02/2026 04:45;GREEN_VALUE_BZ01_NDR_MS_N;18062;0.0;2026-02;2026-02-16 04:45:00
16/02/2026 05:00;GREEN_VALUE_BZ01_NDR_MS_N;18062;0.0;2026-02;2026-02-16 05:00:00
16/02/2026 05:15;GREEN_VALUE_BZ01_NDR_MS_N;18062;0.0;2026-02;2026-02-16 05:15:00
16/02/2026 05:30;GREEN_VALUE_BZ01_NDR_MS_N;18062;0.0;2026-02;2026-02-16 05:30:00
16/02/2026 05:45;GREEN_VALUE_BZ01_NDR_MS_N;18062;0.0;2026-02;2026-02-16 05:45:00
