"The day ahead auction data provided in the download is for private and internal use only. The utilization of any data, whether in its raw or derived form, for external or commercial purposes is expressly prohibited. Should you require licensing for market-related data, please direct your inquiries to the original data providers, including but not limited to EPEX SPOT SE and Nord Pool AS.",,,
Date (GMT+2),Non-Renewable,Renewable,Day Ahead Auction (GR)
2025-11-01T10:45+02:00,1642,3215,16.25
2025-11-01T11:00+02:00,1499,3450,23.72
2025-11-01T11:15+02:00,1499,3450,18.08
2025-11-01T11:30+02:00,1499,3450,16.4
2025-11-01T11:45+02:00,1499,3450,15
2025-11-01T12:00+02:00,1625,3532,15
2025-11-01T12:15+02:00,1625,3532,15.06
2025-11-01T12:30+02:00,1625,3532,15
2025-11-01T12:45+02:00,1625,3532,17.97
2025-11-01T13:00+02:00,1271,3583,14.85
2025-11-01T13:15+02:00,1271,3583,18
2025-11-01T13:30+02:00,1271,3583,24.78
2025-11-01T13:45+02:00,1271,3583,26.43
2025-11-01T14:00+02:00,1277,3235,20.25
2025-11-01T14:15+02:00,1277,3235,24.95
2025-11-01T14:30+02:00,1277,3235,37.53
2025-11-01T14:45+02:00,1277,3235,39.76
2025-11-01T15:00+02:00,1954,2399,45.6
2025-11-01T15:15+02:00,1954,2399,59.25
2025-11-01T15:30+02:00,1954,2399,72.51
2025-11-01T15:45+02:00,1954,2399,83.39
2025-11-01T16:00+02:00,2866,1239,65.77
2025-11-01T16:15+02:00,2866,1239,84.84
2025-11-01T16:30+02:00,2866,1239,103.96
2025-11-01T16:45+02:00,2866,1239,114.11
2025-11-01T17:00+02:00,3417,610,111.65
2025-11-01T17:15+02:00,3417,610,148.86
2025-11-01T17:30+02:00,3417,610,178.26
2025-11-01T17:45+02:00,3417,610,198.97
2025-11-01T18:00+02:00,3431,714,121.37
2025-11-01T18:15+02:00,3431,714,135.25
2025-11-01T18:30+02:00,3431,714,141.58
2025-11-01T18:45+02:00,3431,714,128.85
2025-11-01T19:00+02:00,3137,703,129.85
2025-11-01T19:15+02:00,3137,703,126.21
2025-11-01T19:30+02:00,3137,703,121.74
2025-11-01T19:45+02:00,3137,703,117.47
2025-11-01T20:00+02:00,2991,650,128.03
2025-11-01T20:15+02:00,2991,650,119.04
2025-11-01T20:30+02:00,2991,650,110.47
2025-11-01T20:45+02:00,2991,650,109.18
2025-11-01T21:00+02:00,3094,646,135.13
2025-11-01T21:15+02:00,3094,646,153.3
2025-11-01T21:30+02:00,3094,646,153.29
2025-11-01T21:45+02:00,3094,646,121.22
2025-11-01T22:00+02:00,3543,637,153.3
2025-11-01T22:15+02:00,3543,637,153.29
2025-11-01T22:30+02:00,3543,637,140.21
2025-11-01T22:45+02:00,3543,637,114
2025-11-01T23:00+02:00,3353,592,130.08
2025-11-01T23:15+02:00,3353,592,106.66
2025-11-01T23:30+02:00,3353,592,103
2025-11-01T23:45+02:00,3353,592,97.14
2025-11-02T00:00+02:00,2785,590,99.9
2025-11-02T00:15+02:00,2785,590,89.98
2025-11-02T00:30+02:00,2785,590,86.65
2025-11-02T00:45+02:00,2785,590,84.42
2025-11-02T01:00+02:00,2356,426,79.34
2025-11-02T01:15+02:00,2356,426,85.44
2025-11-02T01:30+02:00,2356,426,86.26
2025-11-02T01:45+02:00,2356,426,80.63
2025-11-02T02:00+02:00,2009,444,82.26
2025-11-02T02:15+02:00,2009,444,80.12
2025-11-02T02:30+02:00,2009,444,76.41
2025-11-02T02:45+02:00,2009,444,76.11
2025-11-02T03:00+02:00,1895,389,77.78
2025-11-02T03:15+02:00,1895,389,76.97
2025-11-02T03:30+02:00,1895,389,75.27
2025-11-02T03:45+02:00,1895,389,75
2025-11-02T04:00+02:00,1957,349,77.46
2025-11-02T04:15+02:00,1957,349,76.14
2025-11-02T04:30+02:00,1957,349,75.8
2025-11-02T04:45+02:00,1957,349,75.86
2025-11-02T05:00+02:00,2011,346,75.72
2025-11-02T05:15+02:00,2011,346,76.51
2025-11-02T05:30+02:00,2011,346,77.89
2025-11-02T05:45+02:00,2011,346,79.4
2025-11-02T06:00+02:00,1955,461,78.68
2025-11-02T06:15+02:00,1955,461,78.36
2025-11-02T06:30+02:00,1955,461,79.39
2025-11-02T06:45+02:00,1955,461,81.83
2025-11-02T07:00+02:00,2273,841,82.93
2025-11-02T07:15+02:00,2273,841,85
2025-11-02T07:30+02:00,2273,841,84.67
2025-11-02T07:45+02:00,2273,841,81.88
2025-11-02T08:00+02:00,1623,2328,81.52
2025-11-02T08:15+02:00,1623,2328,79.2
2025-11-02T08:30+02:00,1623,2328,79.57
2025-11-02T08:45+02:00,1623,2328,80.26
2025-11-02T09:00+02:00,1485,3776,84.88
2025-11-02T09:15+02:00,1485,3776,84.28
2025-11-02T09:30+02:00,1485,3776,78.24
2025-11-02T09:45+02:00,1485,3776,76.25
2025-11-02T10:00+02:00,1253,4634,63
2025-11-02T10:15+02:00,1253,4634,14.82
2025-11-02T10:30+02:00,1253,4634,8.43
2025-11-02T10:45+02:00,1253,4634,5.12
2025-11-02T11:00+02:00,1207,4727,8.44
2025-11-02T11:15+02:00,1207,4727,8.44
2025-11-02T11:30+02:00,1207,4727,5.12
2025-11-02T11:45+02:00,1207,4727,5.12
2025-11-02T12:00+02:00,1250,4482,13.09
2025-11-02T12:15+02:00,1250,4482,15.09
2025-11-02T12:30+02:00,1250,4482,15.33
2025-11-02T12:45+02:00,1250,4482,15.33
2025-11-02T13:00+02:00,1247,4214,10.24
2025-11-02T13:15+02:00,1247,4214,13.8
2025-11-02T13:30+02:00,1247,4214,36.71
2025-11-02T13:45+02:00,1247,4214,46.42
2025-11-02T14:00+02:00,1375,3648,12.9
2025-11-02T14:15+02:00,1375,3648,52.5
2025-11-02T14:30+02:00,1375,3648,76.49
2025-11-02T14:45+02:00,1375,3648,82.15
2025-11-02T15:00+02:00,1963,2594,77.37
2025-11-02T15:15+02:00,1963,2594,94.63
2025-11-02T15:30+02:00,1963,2594,103.05
2025-11-02T15:45+02:00,1963,2594,108.89
2025-11-02T16:00+02:00,2507,1164,103.14
2025-11-02T16:15+02:00,2507,1164,114.08
2025-11-02T16:30+02:00,2507,1164,120.22
2025-11-02T16:45+02:00,2507,1164,153.29
2025-11-02T17:00+02:00,2823,376,109.61
2025-11-02T17:15+02:00,2823,376,119.08
2025-11-02T17:30+02:00,2823,376,127.75
2025-11-02T17:45+02:00,2823,376,143.57
2025-11-02T18:00+02:00,2883,526,116.03
2025-11-02T18:15+02:00,2883,526,129.03
2025-11-02T18:30+02:00,2883,526,134.1
2025-11-02T18:45+02:00,2883,526,135.49
2025-11-02T19:00+02:00,2811,513,132.23
2025-11-02T19:15+02:00,2811,513,137.5
2025-11-02T19:30+02:00,2811,513,137.5
2025-11-02T19:45+02:00,2811,513,152.5
2025-11-02T20:00+02:00,2727,460,134.31
2025-11-02T20:15+02:00,2727,460,133.9
2025-11-02T20:30+02:00,2727,460,134.49
2025-11-02T20:45+02:00,2727,460,133.41
2025-11-02T21:00+02:00,2662,390,154.89
2025-11-02T21:15+02:00,2662,390,154.89
2025-11-02T21:30+02:00,2662,390,127.08
2025-11-02T21:45+02:00,2662,390,110.36
2025-11-02T22:00+02:00,2667,350,111.73
2025-11-02T22:15+02:00,2667,350,105.68
2025-11-02T22:30+02:00,2667,350,103.95
2025-11-02T22:45+02:00,2667,350,99.62
2025-11-02T23:00+02:00,2648,347,109.35
2025-11-02T23:15+02:00,2648,347,104.52
2025-11-02T23:30+02:00,2648,347,100.8
2025-11-02T23:45+02:00,2648,347,92.48
2025-11-03T00:00+02:00,2459,382,102.13
2025-11-03T00:15+02:00,2459,382,91.9
2025-11-03T00:30+02:00,2459,382,85.08
2025-11-03T00:45+02:00,2459,382,77.25
2025-11-03T01:00+02:00,2740,401,86.89
2025-11-03T01:15+02:00,2740,401,89.55
2025-11-03T01:30+02:00,2740,401,87.81
2025-11-03T01:45+02:00,2740,401,81.83
2025-11-03T02:00+02:00,2478,306,84.41
2025-11-03T02:15+02:00,2478,306,82.49
2025-11-03T02:30+02:00,2478,306,75.2
2025-11-03T02:45+02:00,2478,306,74.91
2025-11-03T03:00+02:00,2489,291,82.34
2025-11-03T03:15+02:00,2489,291,81.65
2025-11-03T03:30+02:00,2489,291,81.05
2025-11-03T03:45+02:00,2489,291,80.77
2025-11-03T04:00+02:00,2537,349,81.25
2025-11-03T04:15+02:00,2537,349,81.22
2025-11-03T04:30+02:00,2537,349,82.01
2025-11-03T04:45+02:00,2537,349,80.15
2025-11-03T05:00+02:00,2568,284,81.69
2025-11-03T05:15+02:00,2568,284,82.75
2025-11-03T05:30+02:00,2568,284,85.81
2025-11-03T05:45+02:00,2568,284,87
2025-11-03T06:00+02:00,2899,330,82.08
2025-11-03T06:15+02:00,2899,330,86.45
2025-11-03T06:30+02:00,2899,330,96.81
2025-11-03T06:45+02:00,2899,330,119.21
2025-11-03T07:00+02:00,3132,870,94.86
2025-11-03T07:15+02:00,3132,870,119.95
2025-11-03T07:30+02:00,3132,870,127.41
2025-11-03T07:45+02:00,3132,870,148.32
2025-11-03T08:00+02:00,2897,2448,136.21
2025-11-03T08:15+02:00,2897,2448,136.55
2025-11-03T08:30+02:00,2897,2448,140.11
2025-11-03T08:45+02:00,2897,2448,98.06
2025-11-03T09:00+02:00,2713,3817,99.02
2025-11-03T09:15+02:00,2713,3817,86.52
2025-11-03T09:30+02:00,2713,3817,81.25
2025-11-03T09:45+02:00,2713,3817,76.99
2025-11-03T10:00+02:00,2032,4701,79.97
2025-11-03T10:15+02:00,2032,4701,77
2025-11-03T10:30+02:00,2032,4701,75.78
2025-11-03T10:45+02:00,2032,4701,0.01
2025-11-03T11:00+02:00,1973,4969,75.6
2025-11-03T11:15+02:00,1973,4969,31.56
2025-11-03T11:30+02:00,1973,4969,0.01
2025-11-03T11:45+02:00,1973,4969,0
2025-11-03T12:00+02:00,2268,4598,12.45
2025-11-03T12:15+02:00,2268,4598,47.42
2025-11-03T12:30+02:00,2268,4598,59.74
2025-11-03T12:45+02:00,2268,4598,76.27
2025-11-03T13:00+02:00,2450,3848,75.49
2025-11-03T13:15+02:00,2450,3848,78.22
2025-11-03T13:30+02:00,2450,3848,79.73
2025-11-03T13:45+02:00,2450,3848,81.73
2025-11-03T14:00+02:00,3020,2959,82.12
2025-11-03T14:15+02:00,3020,2959,84.65
2025-11-03T14:30+02:00,3020,2959,89.42
2025-11-03T14:45+02:00,3020,2959,93
2025-11-03T15:00+02:00,3298,2051,84.82
2025-11-03T15:15+02:00,3298,2051,95.97
2025-11-03T15:30+02:00,3298,2051,118.93
2025-11-03T15:45+02:00,3298,2051,134.31
2025-11-03T16:00+02:00,3666,1645,101.28
2025-11-03T16:15+02:00,3666,1645,161.11
2025-11-03T16:30+02:00,3666,1645,181.11
2025-11-03T16:45+02:00,3666,1645,190.11
2025-11-03T17:00+02:00,3559,1239,157.21
2025-11-03T17:15+02:00,3559,1239,194.79
2025-11-03T17:30+02:00,3559,1239,232.21
2025-11-03T17:45+02:00,3559,1239,254.04
2025-11-03T18:00+02:00,3489,1435,142.23
2025-11-03T18:15+02:00,3489,1435,191.12
2025-11-03T18:30+02:00,3489,1435,172.45
2025-11-03T18:45+02:00,3489,1435,163
2025-11-03T19:00+02:00,3280,1406,204.76
2025-11-03T19:15+02:00,3280,1406,243.11
2025-11-03T19:30+02:00,3280,1406,239.59
2025-11-03T19:45+02:00,3280,1406,248.68
2025-11-03T20:00+02:00,3150,1134,245.79
2025-11-03T20:15+02:00,3150,1134,236.79
2025-11-03T20:30+02:00,3150,1134,211.17
2025-11-03T20:45+02:00,3150,1134,203.15
2025-11-03T21:00+02:00,3105,1010,225.56
2025-11-03T21:15+02:00,3105,1010,180.03
2025-11-03T21:30+02:00,3105,1010,139.64
2025-11-03T21:45+02:00,3105,1010,105.08
2025-11-03T22:00+02:00,3018,1026,163.92
2025-11-03T22:15+02:00,3018,1026,156.11
2025-11-03T22:30+02:00,3018,1026,125.63
2025-11-03T22:45+02:00,3018,1026,103.96
2025-11-03T23:00+02:00,3100,978,156.65
2025-11-03T23:15+02:00,3100,978,129.54
2025-11-03T23:30+02:00,3100,978,108.54
2025-11-03T23:45+02:00,3100,978,93.79
2025-11-04T00:00+02:00,2914,956,116.5
2025-11-04T00:15+02:00,2914,956,99.13
2025-11-04T00:30+02:00,2914,956,89.62
2025-11-04T00:45+02:00,2914,956,84.56
2025-11-04T01:00+02:00,2976,662,93
2025-11-04T01:15+02:00,2976,662,93
2025-11-04T01:30+02:00,2976,662,93
2025-11-04T01:45+02:00,2976,662,89.38
2025-11-04T02:00+02:00,2832,677,85.08
2025-11-04T02:15+02:00,2832,677,82.06
2025-11-04T02:30+02:00,2832,677,81.93
2025-11-04T02:45+02:00,2832,677,82.04
2025-11-04T03:00+02:00,2643,594,82.59
2025-11-04T03:15+02:00,2643,594,83.35
2025-11-04T03:30+02:00,2643,594,82.31
2025-11-04T03:45+02:00,2643,594,82.35
2025-11-04T04:00+02:00,2684,470,82.37
2025-11-04T04:15+02:00,2684,470,82.5
2025-11-04T04:30+02:00,2684,470,82.7
2025-11-04T04:45+02:00,2684,470,83.05
2025-11-04T05:00+02:00,2837,426,83.73
2025-11-04T05:15+02:00,2837,426,84.72
2025-11-04T05:30+02:00,2837,426,87.12
2025-11-04T05:45+02:00,2837,426,93
2025-11-04T06:00+02:00,2924,554,87.26
2025-11-04T06:15+02:00,2924,554,101.94
2025-11-04T06:30+02:00,2924,554,122.06
2025-11-04T06:45+02:00,2924,554,155.33
2025-11-04T07:00+02:00,3123,680,135.09
2025-11-04T07:15+02:00,3123,680,170.33
2025-11-04T07:30+02:00,3123,680,176.09
2025-11-04T07:45+02:00,3123,680,183.83
2025-11-04T08:00+02:00,3033,1235,151.82
2025-11-04T08:15+02:00,3033,1235,148.56
2025-11-04T08:30+02:00,3033,1235,135.23
2025-11-04T08:45+02:00,3033,1235,104.42
2025-11-04T09:00+02:00,2886,1916,139.98
2025-11-04T09:15+02:00,2886,1916,118.03
2025-11-04T09:30+02:00,2886,1916,103.96
2025-11-04T09:45+02:00,2886,1916,98.04
2025-11-04T10:00+02:00,2768,2329,109.49
2025-11-04T10:15+02:00,2768,2329,100.42
2025-11-04T10:30+02:00,2768,2329,93.89
2025-11-04T10:45+02:00,2768,2329,90.03
2025-11-04T11:00+02:00,2698,2442,90.01
2025-11-04T11:15+02:00,2698,2442,91.86
2025-11-04T11:30+02:00,2698,2442,90
2025-11-04T11:45+02:00,2698,2442,89.99
2025-11-04T12:00+02:00,2707,2488,87.98
2025-11-04T12:15+02:00,2707,2488,87.82
2025-11-04T12:30+02:00,2707,2488,88.34
2025-11-04T12:45+02:00,2707,2488,89.99
2025-11-04T13:00+02:00,3056,2177,94.92
2025-11-04T13:15+02:00,3056,2177,97
2025-11-04T13:30+02:00,3056,2177,94.95
2025-11-04T13:45+02:00,3056,2177,97.11
2025-11-04T14:00+02:00,3247,1814,86.51
2025-11-04T14:15+02:00,3247,1814,87.55
2025-11-04T14:30+02:00,3247,1814,89.7
2025-11-04T14:45+02:00,3247,1814,93.95
2025-11-04T15:00+02:00,3239,1465,89.69
2025-11-04T15:15+02:00,3239,1465,97.85
2025-11-04T15:30+02:00,3239,1465,103.96
2025-11-04T15:45+02:00,3239,1465,153.29
2025-11-04T16:00+02:00,3493,1164,172.1
2025-11-04T16:15+02:00,3493,1164,186.57
2025-11-04T16:30+02:00,3493,1164,207.24
2025-11-04T16:45+02:00,3493,1164,223.88
2025-11-04T17:00+02:00,3478,1082,196.54
2025-11-04T17:15+02:00,3478,1082,200.02
2025-11-04T17:30+02:00,3478,1082,262.05
2025-11-04T17:45+02:00,3478,1082,302.31
2025-11-04T18:00+02:00,3502,1161,155.84
2025-11-04T18:15+02:00,3502,1161,200
2025-11-04T18:30+02:00,3502,1161,208.55
2025-11-04T18:45+02:00,3502,1161,195.07
2025-11-04T19:00+02:00,3319,1037,270.61
2025-11-04T19:15+02:00,3319,1037,270.19
2025-11-04T19:30+02:00,3319,1037,276.41
2025-11-04T19:45+02:00,3319,1037,268.39
2025-11-04T20:00+02:00,3214,1089,195.6
2025-11-04T20:15+02:00,3214,1089,183.13
2025-11-04T20:30+02:00,3214,1089,226.1
2025-11-04T20:45+02:00,3214,1089,228.17
2025-11-04T21:00+02:00,3413,1147,210.26
2025-11-04T21:15+02:00,3413,1147,165.73
2025-11-04T21:30+02:00,3413,1147,138.73
2025-11-04T21:45+02:00,3413,1147,117.23
2025-11-04T22:00+02:00,3347,1319,140.22
2025-11-04T22:15+02:00,3347,1319,128.77
2025-11-04T22:30+02:00,3347,1319,107.19
2025-11-04T22:45+02:00,3347,1319,98.51
2025-11-04T23:00+02:00,3181,1490,145.72
2025-11-04T23:15+02:00,3181,1490,105.9
2025-11-04T23:30+02:00,3181,1490,94.58
2025-11-04T23:45+02:00,3181,1490,87.22
2025-11-05T00:00+02:00,3022,1599,110.64
2025-11-05T00:15+02:00,3022,1599,96.8
2025-11-05T00:30+02:00,3022,1599,87.24
2025-11-05T00:45+02:00,3022,1599,81.53
2025-11-05T01:00+02:00,2882,1641,95.17
2025-11-05T01:15+02:00,2882,1641,98.5
2025-11-05T01:30+02:00,2882,1641,91.87
2025-11-05T01:45+02:00,2882,1641,90
2025-11-05T02:00+02:00,2605,1798,90
2025-11-05T02:15+02:00,2605,1798,89.33
2025-11-05T02:30+02:00,2605,1798,88.81
2025-11-05T02:45+02:00,2605,1798,87.79
2025-11-05T03:00+02:00,2721,1653,88.92
2025-11-05T03:15+02:00,2721,1653,88.62
2025-11-05T03:30+02:00,2721,1653,88.34
2025-11-05T03:45+02:00,2721,1653,87.89
2025-11-05T04:00+02:00,2515,1771,82.54
2025-11-05T04:15+02:00,2515,1771,81.9
2025-11-05T04:30+02:00,2515,1771,80.57
2025-11-05T04:45+02:00,2515,1771,81.58
2025-11-05T05:00+02:00,2710,1828,78.85
2025-11-05T05:15+02:00,2710,1828,85.97
2025-11-05T05:30+02:00,2710,1828,83.76
2025-11-05T05:45+02:00,2710,1828,88.83
2025-11-05T06:00+02:00,2839,2043,88.26
2025-11-05T06:15+02:00,2839,2043,95.57
2025-11-05T06:30+02:00,2839,2043,103.95
2025-11-05T06:45+02:00,2839,2043,121.03
2025-11-05T07:00+02:00,3121,2266,103.96
2025-11-05T07:15+02:00,3121,2266,115.22
2025-11-05T07:30+02:00,3121,2266,133.34
2025-11-05T07:45+02:00,3121,2266,137.65
2025-11-05T08:00+02:00,2958,2645,179.92
2025-11-05T08:15+02:00,2958,2645,156.52
2025-11-05T08:30+02:00,2958,2645,140.28
2025-11-05T08:45+02:00,2958,2645,109.15
2025-11-05T09:00+02:00,2913,3073,152.57
2025-11-05T09:15+02:00,2913,3073,123.15
2025-11-05T09:30+02:00,2913,3073,116.46
2025-11-05T09:45+02:00,2913,3073,101.85
2025-11-05T10:00+02:00,3000,3266,116.74
2025-11-05T10:15+02:00,3000,3266,111.38
2025-11-05T10:30+02:00,3000,3266,105.15
2025-11-05T10:45+02:00,3000,3266,96.8
2025-11-05T11:00+02:00,3092,3458,110
2025-11-05T11:15+02:00,3092,3458,110
2025-11-05T11:30+02:00,3092,3458,103.96
2025-11-05T11:45+02:00,3092,3458,94.13
2025-11-05T12:00+02:00,3058,3465,99.1
2025-11-05T12:15+02:00,3058,3465,96.74
2025-11-05T12:30+02:00,3058,3465,96.95
2025-11-05T12:45+02:00,3058,3465,91.91
2025-11-05T13:00+02:00,2794,3593,97.45
2025-11-05T13:15+02:00,2794,3593,92.01
2025-11-05T13:30+02:00,2794,3593,89.23
2025-11-05T13:45+02:00,2794,3593,88.68
2025-11-05T14:00+02:00,3010,3374,93.33
2025-11-05T14:15+02:00,3010,3374,90.57
2025-11-05T14:30+02:00,3010,3374,91.67
2025-11-05T14:45+02:00,3010,3374,99.62
2025-11-05T15:00+02:00,3272,2948,86.4
2025-11-05T15:15+02:00,3272,2948,98.96
2025-11-05T15:30+02:00,3272,2948,108.25
2025-11-05T15:45+02:00,3272,2948,138.94
2025-11-05T16:00+02:00,3497,2486,100.72
2025-11-05T16:15+02:00,3497,2486,116.4
2025-11-05T16:30+02:00,3497,2486,132.55
2025-11-05T16:45+02:00,3497,2486,190.78
2025-11-05T17:00+02:00,3361,2707,175.15
2025-11-05T17:15+02:00,3361,2707,227.6
2025-11-05T17:30+02:00,3361,2707,227.22
2025-11-05T17:45+02:00,3361,2707,273.24
2025-11-05T18:00+02:00,2997,2889,173.2
2025-11-05T18:15+02:00,2997,2889,181.83
2025-11-05T18:30+02:00,2997,2889,188.5
2025-11-05T18:45+02:00,2997,2889,218.27
2025-11-05T19:00+02:00,2866,2903,156.58
2025-11-05T19:15+02:00,2866,2903,153.14
2025-11-05T19:30+02:00,2866,2903,209.11
2025-11-05T19:45+02:00,2866,2903,241.17
2025-11-05T20:00+02:00,3260,2823,204.9
2025-11-05T20:15+02:00,3260,2823,213.27
2025-11-05T20:30+02:00,3260,2823,185
2025-11-05T20:45+02:00,3260,2823,157.15
2025-11-05T21:00+02:00,3347,2826,213.71
2025-11-05T21:15+02:00,3347,2826,167.3
2025-11-05T21:30+02:00,3347,2826,132.04
2025-11-05T21:45+02:00,3347,2826,118.16
2025-11-05T22:00+02:00,3426,2771,148.88
2025-11-05T22:15+02:00,3426,2771,116.01
2025-11-05T22:30+02:00,3426,2771,104
2025-11-05T22:45+02:00,3426,2771,99.17
2025-11-05T23:00+02:00,3496,2720,139.23
2025-11-05T23:15+02:00,3496,2720,106.94
2025-11-05T23:30+02:00,3496,2720,102.36
2025-11-05T23:45+02:00,3496,2720,96.71
2025-11-06T00:00+02:00,3315,2844,132.84
2025-11-06T00:15+02:00,3315,2844,99.97
2025-11-06T00:30+02:00,3315,2844,96.33
2025-11-06T00:45+02:00,3315,2844,91.26
2025-11-06T01:00+02:00,3277,2908,93
2025-11-06T01:15+02:00,3277,2908,93
2025-11-06T01:30+02:00,3277,2908,93
2025-11-06T01:45+02:00,3277,2908,93
2025-11-06T02:00+02:00,3117,2926,93
2025-11-06T02:15+02:00,3117,2926,93
2025-11-06T02:30+02:00,3117,2926,93
2025-11-06T02:45+02:00,3117,2926,93
2025-11-06T03:00+02:00,3051,2859,93
2025-11-06T03:15+02:00,3051,2859,93
2025-11-06T03:30+02:00,3051,2859,93
2025-11-06T03:45+02:00,3051,2859,93
2025-11-06T04:00+02:00,3019,2760,95.82
2025-11-06T04:15+02:00,3019,2760,96.3
2025-11-06T04:30+02:00,3019,2760,94.84
2025-11-06T04:45+02:00,3019,2760,95.99
2025-11-06T05:00+02:00,3071,2766,93.96
2025-11-06T05:15+02:00,3071,2766,96.77
2025-11-06T05:30+02:00,3071,2766,97.68
2025-11-06T05:45+02:00,3071,2766,99.53
2025-11-06T06:00+02:00,2846,2823,91.29
2025-11-06T06:15+02:00,2846,2823,94.64
2025-11-06T06:30+02:00,2846,2823,102.49
2025-11-06T06:45+02:00,2846,2823,131.98
2025-11-06T07:00+02:00,2719,2873,112.68
2025-11-06T07:15+02:00,2719,2873,140.32
2025-11-06T07:30+02:00,2719,2873,162.32
2025-11-06T07:45+02:00,2719,2873,168.61
2025-11-06T08:00+02:00,2813,3308,181.5
2025-11-06T08:15+02:00,2813,3308,147.52
2025-11-06T08:30+02:00,2813,3308,128.9
2025-11-06T08:45+02:00,2813,3308,121.22
2025-11-06T09:00+02:00,2932,3861,145.87
2025-11-06T09:15+02:00,2932,3861,134.49
2025-11-06T09:30+02:00,2932,3861,108.85
2025-11-06T09:45+02:00,2932,3861,92.25
2025-11-06T10:00+02:00,2798,4137,122.37
2025-11-06T10:15+02:00,2798,4137,102.48
2025-11-06T10:30+02:00,2798,4137,96.86
2025-11-06T10:45+02:00,2798,4137,89.61
2025-11-06T11:00+02:00,2677,4296,98
2025-11-06T11:15+02:00,2677,4296,98
2025-11-06T11:30+02:00,2677,4296,98
2025-11-06T11:45+02:00,2677,4296,98
2025-11-06T12:00+02:00,2825,4248,89.92
2025-11-06T12:15+02:00,2825,4248,94.01
2025-11-06T12:30+02:00,2825,4248,97.07
2025-11-06T12:45+02:00,2825,4248,98
2025-11-06T13:00+02:00,2903,3893,93.62
2025-11-06T13:15+02:00,2903,3893,92.49
2025-11-06T13:30+02:00,2903,3893,96.77
2025-11-06T13:45+02:00,2903,3893,94.75
2025-11-06T14:00+02:00,3076,3592,89
2025-11-06T14:15+02:00,3076,3592,94.04
2025-11-06T14:30+02:00,3076,3592,95.48
2025-11-06T14:45+02:00,3076,3592,98
2025-11-06T15:00+02:00,3298,3079,91.54
2025-11-06T15:15+02:00,3298,3079,96.27
2025-11-06T15:30+02:00,3298,3079,98.51
2025-11-06T15:45+02:00,3298,3079,134.53
2025-11-06T16:00+02:00,3220,2484,104.36
2025-11-06T16:15+02:00,3220,2484,142.26
2025-11-06T16:30+02:00,3220,2484,175.79
2025-11-06T16:45+02:00,3220,2484,227.4
2025-11-06T17:00+02:00,3337,2243,182.46
2025-11-06T17:15+02:00,3337,2243,225.79
2025-11-06T17:30+02:00,3337,2243,259.03
2025-11-06T17:45+02:00,3337,2243,306.92
2025-11-06T18:00+02:00,3266,2331,207.8
2025-11-06T18:15+02:00,3266,2331,239.26
2025-11-06T18:30+02:00,3266,2331,247.81
2025-11-06T18:45+02:00,3266,2331,272.37
2025-11-06T19:00+02:00,3168,2272,196.9
2025-11-06T19:15+02:00,3168,2272,182.78
2025-11-06T19:30+02:00,3168,2272,218.48
2025-11-06T19:45+02:00,3168,2272,232.83
2025-11-06T20:00+02:00,3109,2033,201.26
2025-11-06T20:15+02:00,3109,2033,218.85
2025-11-06T20:30+02:00,3109,2033,211.7
2025-11-06T20:45+02:00,3109,2033,170.76
2025-11-06T21:00+02:00,3250,1841,181.32
2025-11-06T21:15+02:00,3250,1841,155.97
2025-11-06T21:30+02:00,3250,1841,137.29
2025-11-06T21:45+02:00,3250,1841,132.02
2025-11-06T22:00+02:00,3276,1645,128.7
2025-11-06T22:15+02:00,3276,1645,137.49
2025-11-06T22:30+02:00,3276,1645,140.22
2025-11-06T22:45+02:00,3276,1645,103.95
2025-11-06T23:00+02:00,3165,1485,148.59
2025-11-06T23:15+02:00,3165,1485,124.5
2025-11-06T23:30+02:00,3165,1485,102.01
2025-11-06T23:45+02:00,3165,1485,95.71
2025-11-07T00:00+02:00,3137,1403,130.38
2025-11-07T00:15+02:00,3137,1403,104.6
2025-11-07T00:30+02:00,3137,1403,98.12
2025-11-07T00:45+02:00,3137,1403,92.74
2025-11-07T01:00+02:00,2997,1253,92.86
2025-11-07T01:15+02:00,2997,1253,92.11
2025-11-07T01:30+02:00,2997,1253,95.76
2025-11-07T01:45+02:00,2997,1253,91.34
2025-11-07T02:00+02:00,2953,1225,93.14
2025-11-07T02:15+02:00,2953,1225,90.96
2025-11-07T02:30+02:00,2953,1225,91.06
2025-11-07T02:45+02:00,2953,1225,90.68
2025-11-07T03:00+02:00,2958,1148,93.23
2025-11-07T03:15+02:00,2958,1148,91.8
2025-11-07T03:30+02:00,2958,1148,92.81
2025-11-07T03:45+02:00,2958,1148,92.12
2025-11-07T04:00+02:00,2882,1073,93.36
2025-11-07T04:15+02:00,2882,1073,93.25
2025-11-07T04:30+02:00,2882,1073,92.92
2025-11-07T04:45+02:00,2882,1073,93.92
2025-11-07T05:00+02:00,2952,924,90.8
2025-11-07T05:15+02:00,2952,924,93.41
2025-11-07T05:30+02:00,2952,924,96.61
2025-11-07T05:45+02:00,2952,924,96.92
2025-11-07T06:00+02:00,2915,845,88.82
2025-11-07T06:15+02:00,2915,845,94.26
2025-11-07T06:30+02:00,2915,845,102.47
2025-11-07T06:45+02:00,2915,845,134.03
2025-11-07T07:00+02:00,3051,950,133.9
2025-11-07T07:15+02:00,3051,950,150.09
2025-11-07T07:30+02:00,3051,950,175.96
